eform_target,SLICES,eform_m3gnet,poscar
-3,Mn Mn Mn F F F F F F F 0 9 ooo 0 9 ooo 0 4 oo+ 0 6 o-o 0 6 +oo 0 7 ooo 1 4 o-o 1 8 oo+ 1 8 +oo 1 9 ooo 1 6 o+o 1 6 ooo 1 4 o+o 2 5 ooo 2 8 o+o 2 9 oo- 2 7 o-o 3 9 ooo 3 5 ooo 3 7 +++ 3 4 -oo,-2.345410700232414,Mn3 F7\n1.0\n   3.8039503337347988    0.0000000000000000    0.0000000000000000\n  -1.8537450378941009   -5.2005450724088575    0.0000000000000000\n  -0.8849940089237529    0.2107388745298819   -7.7659230278560525\nMn F\n3 7\ndirect\n   0.9217681330286781    0.8407944930255387    0.0691386041816021 Mn\n   0.5144251227839918    0.2370620352610326    0.7773771078649873 Mn\n   0.5888391318642844    0.7870526064714851    0.4362162857993888 Mn\n   0.7654192714773201    0.0378863460133229    0.2497853949485942 F\n   0.3931441126189039    0.9034067560648723    0.9420054712454111 F\n   0.3564575867470408    0.0117207169996635    0.5823877656423838 F\n   0.6612968900316679    0.4633359943716241    0.9695073017520418 F\n   0.6261128352976917    0.5403449946448808    0.6215017713751757 F\n   0.9976805971122363    0.1879610835143054    0.8034489845060504 F\n   0.0298948468750097    0.6663327983484097    0.3072106713627170 F\n
-3,Ti Ta O O O O O 0 3 --- 0 3 -oo 0 3 --- 0 2 ooo 0 4 o+o 0 4 oo- 0 2 --o 0 2 oo- 0 5 -o- 0 5 oo- 0 5 --- 0 5 oo- 1 3 oo- 1 4 ooo 1 4 oo+ 1 6 ooo 1 6 ooo 1 5 oo+ 1 5 ooo 1 3 o-o 1 3 ooo 1 4 +oo 1 4 -oo 2 4 oo- 2 4 -o- 2 3 ooo 2 4 -oo,-2.484841077061478,Ta1 Ti1 O5\n1.0\n   3.1785237345290538    0.0000000000000000    0.0000000000000000\n   1.4122082829408971   -5.3488147219150832    0.0000000000000000\n   1.4892239655348205   -2.6222794428032858   -6.1844537281378882\nTa Ti O\n1 1 5\ndirect\n   0.0623445707162976    0.3436669241175481    0.3114323528390436 Ta\n   0.9706879040306143    0.0573119828173425    0.8828344348721666 Ti\n   0.0610234766052092    0.6967680809597780    0.0556846609645005 O\n   0.7137135781690964    0.1802962067143112    0.2117345656343619 O\n   0.4837876531357863    0.5111119149384935    0.3920428446661317 O\n   0.3940769026072987    0.2345623800541952    0.8769487419881701 O\n   0.0950500796773899    0.0724248372018469    0.6018614586806513 O\n
-3,Li Bi S O O O 0 4 o-o 0 4 -oo 0 4 oo- 0 3 o-o 0 3 o-o 0 3 o-- 0 2 +++ 0 2 +oo 0 2 ooo 0 3 o-o 1 5 oo+ 1 5 o+o 1 4 o++ 1 4 ooo 1 3 -oo 2 3 o++ 2 3 ooo 2 3 ooo 2 3 o+o 2 4 +oo 2 4 o++,-0.6896172932145177,Li1 Bi1 S1 O3\n1.0\n   3.6086282923227082    0.0000000000000000    0.0000000000000000\n   0.9482030272712635    4.2725692347754327    0.0000000000000000\n   0.9858527423042164    0.1486963895940117    6.2036823266692913\nLi Bi S O\n1 1 1 3\ndirect\n   0.2886682705652549    0.9934221741952579    0.8445031470403784 Li\n   0.8111155404421011    0.2906799619895516    0.4021968779200201 Bi\n   0.4092413571272310    0.4519708588404538    0.0298088604619754 S\n   0.7377747837351338    0.0888120196089606    0.9632142276079284 O\n   0.9224975904705548    0.9271736579104989    0.1379872417596286 O\n   0.3343580751064122    0.0606126106453510    0.5401824621235060 O\n
-3,Li Li Li Y F F F F F F 0 6 ooo 0 8 ooo 0 7 oo+ 0 5 ooo 0 4 ooo 0 4 ooo 0 7 oo+ 0 8 oo+ 0 8 ooo 1 8 oo+ 1 8 o+o 1 6 ooo 1 9 ++o 1 9 +oo 1 6 ooo 1 7 o+o 1 7 ooo 2 4 ooo 2 5 ooo 2 8 ooo 2 7 ooo 2 7 o-o 2 5 ooo 3 7 ooo 3 7 oo- 3 6 oo+ 3 6 ooo 3 5 ooo 3 4 oo+ 3 8 -oo,-3.6114481222003283,Li3 Y1 F6\n1.0\n   5.5950418079510680    0.0000000000000000    0.0000000000000000\n  -1.3624297089015107    5.5603197133237803    0.0000000000000000\n  -2.7637428592914484   -1.5609197465912770    4.9659474855758834\nLi Y F\n3 1 6\ndirect\n   0.9809503462157203    0.0284362061309801    0.9882622687953163 Li\n   0.4925923482674773    0.1334546637141019    0.5069415957643482 Li\n   0.9030157381951046    0.5474608351887187    0.9086786149061361 Li\n   0.1945877513426839    0.6098601183627013    0.5481447483358067 Y\n   0.4874432578125108    0.4044029354724063    0.7314339056251394 F\n   0.0852093308023854    0.8613724588125036    0.2762703824980078 F\n   0.0771313665570080    0.3692952590626318    0.1550591628799201 F\n   0.6101826272720714    0.9089392284789979    0.6941829169414904 F\n   0.8356306843826685    0.3378486949529346    0.5340765550606462 F\n   0.1412421589787096    0.8206156116454645    0.8564180410501698 F\n
-3,C Si Si Si Si O O O O O O O 0 6 ooo 0 7 oo+ 0 7 o+o 0 11 +o+ 0 10 oo+ 0 5 +oo 1 4 oo- 1 4 ooo 1 7 o+- 1 11 ooo 1 11 ooo 1 11 ooo 1 6 oo- 2 9 ooo 2 10 ooo 2 5 ooo 2 6 ooo 2 9 ooo 3 8 ooo 3 5 ooo 3 10 ooo 3 11 -oo 3 11 ooo,-1.7923982127099602,Si4 C1 O7\n1.0\n   4.9660133123361332    0.0000000000000000    0.0000000000000000\n  -0.8163314251519297    4.9843136605801615    0.0000000000000000\n  -1.3882068945723640   -0.2510380182756224    7.6815714244169033\nSi C O\n4 1 7\ndirect\n   0.8684437884807367    0.3480680938343821    0.4876280890675947 Si\n   0.3086597718766718    0.4131154254334073    0.6386156473362676 Si\n   0.7425319044840258    0.8181344796259216    0.2431956154631733 Si\n   0.1987150184282370    0.5803441463937254    0.9994992643956553 Si\n   0.8714128644926669    0.9622425094296686    0.0475703206204095 C\n   0.6124611373263273    0.3999859285972438    0.5845520940326407 O\n   0.8066818751635045    0.1787187357224487    0.9902323003517578 O\n   0.7881164265226620    0.0413394153907758    0.4008785781747243 O\n   0.0014039444647428    0.8227995224594903    0.9457593635109360 O\n   0.3507196872855999    0.5658819013212315    0.8323895001712576 O\n   0.8664232615191084    0.5531448462678087    0.3222959671042496 O\n   0.4094551324356988    0.7280358426558828    0.1716361465638985 O\n
-3,Cu Cu O O O O 0 3 ooo 0 3 o++ 0 3 o-o 0 3 oo+ 0 2 ooo 0 2 +oo 0 2 +oo 0 5 o-o 0 5 oo- 1 4 o-o 1 4 oo+ 1 4 oo- 1 4 oo- 1 2 +o- 1 2 -oo 1 2 ooo 1 2 ooo,-0.304315650568034,Cu2 O4\n1.0\n  -3.8082734171546946    0.0000000000000000    0.0000000000000000\n  -0.0002592515692609   -3.8409042791929751    0.0000000000000000\n   1.5146774000657248    1.1519274702394298    5.7298301689498778\nCu O\n2 4\ndirect\n   0.7485373795227795    0.9611150730533139    0.0427169381273209 Cu\n   0.1864334004357056    0.4125233005605394    0.8917616615247139 Cu\n   0.9661972740160589    0.3753736083328403    0.5269521031625046 O\n   0.8109471083261908    0.0787091507320719    0.4103767973542548 O\n   0.7143550006158607    0.4455794652600513    0.9717256541502861 O\n   0.2129436993547468    0.9388369227734347    0.9643661961288373 O\n
-3,Mn V V V O Cu F F F F 0 6 ooo 0 6 +oo 0 7 o+o 0 7 +oo 0 9 ooo 1 9 -oo 1 8 o-o 1 8 ooo 1 4 oo+ 2 6 ooo 2 7 oo- 2 4 +oo 2 5 ooo 3 6 ooo 3 7 ooo 3 9 o++ 3 6 ooo 4 8 +oo 5 9 ooo,-1.0662299871283434,Mn1 V3 Cu1 O1 F4\n1.0\n   3.4914995602730587    0.0000000000000000    0.0000000000000000\n   1.5899775796031013    6.6988178280035280    0.0000000000000000\n   1.4076946833458261    0.8257491694482391    8.1748096742305165\nMn V Cu O F\n1 3 1 1 4\ndirect\n   0.2581204694301451    0.7791220628446786    0.0643506596208244 Mn\n   0.4583422304993918    0.6540814755107949    0.4913519706267661 V\n   0.1057427720140622    0.2669422820571125    0.5379672214578244 V\n   0.8738695702011174    0.8370202946880299    0.7305713126041932 V\n   0.4807065069448884    0.5914112257817781    0.8218035761531596 Cu\n   0.9431672033846629    0.5790613971984102    0.5929597648047233 O\n   0.2058059316729768    0.9475473942614429    0.5075559966079575 F\n   0.6358594741931700    0.3763061231632778    0.3888731677025605 F\n   0.6153209800546199    0.1450748066698582    0.6619440933228964 F\n   0.7374756421632673    0.9266407163228100    0.9765983828524926 F\n
-3,Nd Nd Tl Tl S S S S 0 6 -oo 0 6 o-o 0 4 ooo 0 4 ooo 0 5 o+o 0 5 ooo 1 6 oo- 1 6 -oo 1 4 o-o 1 7 oo- 1 7 ooo 1 6 -+o 1 6 +o- 2 4 ooo 2 5 ooo 2 7 oo- 2 5 -oo 2 7 -+o 2 7 --o 2 4 o+o 2 5 o-o 2 7 -oo 3 4 o-o 3 4 ooo 3 5 ooo 3 5 oo- 3 4 o-- 3 4 ooo 3 6 oo+ 4 6 o+o 4 5 oo+ 4 5 oo+,-1.275101942697754,Nd2 Tl2 S4\n1.0\n   4.8235842078179134    0.0000000000000000    0.0000000000000000\n   1.9849537472106731    7.3091251522237712    0.0000000000000000\n   1.8633354599039098    0.1734402448652232    7.5092419558235504\nNd Tl S\n2 2 4\ndirect\n   0.9294309188876435    0.9893660340714306    0.0196969732488897 Nd\n   0.2985956763901864    0.9177038249772839    0.4323364877351625 Nd\n   0.7399469104645546    0.4566533891834873    0.8255516817467121 Tl\n   0.3330038094796240    0.4443147184794929    0.3827296775359314 Tl\n   0.7388933129166825    0.0780155853624092    0.4155403707399363 S\n   0.3174720611889938    0.2064070067947845    0.0512628851059318 S\n   0.1466698710544673    0.7386782854122913    0.7471807952388191 S\n   0.4911736790905629    0.7619271767565016    0.1096541555965668 S\n
-3,Dy W W O O O O O O O 0 8 ooo 0 8 o-o 0 6 o+o 0 5 ooo 0 4 ooo 0 4 ooo 0 4 o+o 0 7 ooo 0 9 ooo 0 9 -oo 0 9 o+o 1 5 oo- 1 5 -oo 1 6 oo- 1 7 o-o 1 7 ooo 1 4 o-o 1 4 ooo 1 9 -oo 1 9 o-- 1 8 -oo 1 8 o-o 2 8 oo- 2 8 --o 2 4 o-- 2 6 ooo 2 8 -oo 2 5 ooo 3 5 ooo 3 8 ooo 3 7 ooo 3 8 o-o 3 4 +oo 3 6 ooo,-0.9886973313424476,Dy1 W2 O7\n1.0\n   3.8342743541469271    0.0000000000000000    0.0000000000000000\n  -1.2482808287433393    5.5328252089738212    0.0000000000000000\n  -0.3508690627100502   -1.4551006240780591    8.7386516767353442\nDy W O\n1 2 7\ndirect\n   0.4605978835771688    0.0673275525671782    0.8474209979516985 Dy\n   0.3119621627712697    0.6901127362908820    0.4124471973878661 W\n   0.1404167085072392    0.5798309787000585    0.0055470974449098 W\n   0.4479546607418519    0.4303987847263009    0.4487451850082058 O\n   0.0230405402998603    0.6095666547646418    0.2272234335906572 O\n   0.5149522312383770    0.4160239785297875    0.0382567282624751 O\n   0.5089594218705125    0.8628415113160322    0.0332391819253410 O\n   0.0102730818847124    0.2829318570021235    0.8481658376200846 O\n   0.9547172633712837    0.7309090971945101    0.8556036700959571 O\n   0.3026832334781234    0.8963622340236833    0.5894515359242072 O\n
-3,Pm Tl O O O 0 2 ooo 0 2 oo+ 0 2 oo+ 0 3 ooo 0 3 o++ 0 3 +oo 0 3 o+o 0 4 +o+ 0 4 o-o 1 4 ooo 1 4 +++ 1 4 +oo 1 2 ooo 1 2 ooo 1 3 ooo 1 3 ooo,-1.9891345677607426,Pm1 Tl1 O3\n1.0\n   3.4058016559466902    0.0000000000000000    0.0000000000000000\n  -0.0105962472400477    3.5001495930676239    0.0000000000000000\n  -0.0340654957391109   -0.8850194004340100    6.5319687058427114\nPm Tl O\n1 1 3\ndirect\n   0.1916828671215695    0.9308737309273739    0.0541272499161441 Pm\n   0.6851336462387118    0.4998075933476727    0.5525776843076344 Tl\n   0.6951121587094286    0.4172803552396864    0.0017269702937125 O\n   0.6912090301015713    0.9983810166473228    0.3311356859782502 O\n   0.1919028257332580    0.8039955803463218    0.6945231701818417 O\n
-3,Li Li Li Li Pr Pr Cu W O O O O O O O O 0 13 +oo 0 14 ooo 0 14 +oo 0 11 +oo 0 12 oo+ 1 8 o-o 1 11 +oo 1 11 ooo 2 12 ooo 2 12 ooo 2 8 ooo 2 15 ooo 3 10 ooo 3 15 +o- 3 14 ooo 3 12 -o+ 3 8 ooo 4 10 -+o 4 15 oo+ 4 14 ooo 4 11 ooo 4 15 ooo 5 9 ooo 5 11 -oo 5 11 ooo 5 14 ooo 6 14 ooo 6 9 ooo 6 10 -oo 7 12 ooo 7 11 ooo 7 12 oo-,-1.745244442799072,Li4 Pr2 Cu1 W1 O8\n1.0\n   6.2780909536163394    0.0000000000000000    0.0000000000000000\n  -0.2824651124573050    6.5544452193061868    0.0000000000000000\n  -0.4214973306036067   -0.7183698546838148    6.8627398951044558\nLi Pr Cu W O\n4 2 1 1 8\ndirect\n   0.1239858712475377    0.6021971645529332    0.8674087458628708 Li\n   0.5506237918104369    0.2815944602535884    0.3007357685112444 Li\n   0.1518902483682902    0.3083151475755439    0.4407483876288147 Li\n   0.1451559519081720    0.8356800735466803    0.6074771590733489 Li\n   0.4400932866846713    0.8087170267173746    0.2043240674715271 Pr\n   0.9952381571708456    0.0409577664450251    0.9899305293661839 Pr\n   0.7972613687148336    0.5660073264782037    0.5897001949741441 Cu\n   0.8982839000310956    0.5622195002717734    0.2290857612936870 W\n   0.3016889944232711    0.1046280927706855    0.3110816482284133 O\n   0.0262422811869231    0.4033407949417258    0.0163915738879352 O\n   0.6186994714837057    0.4879959765750982    0.1283579613085417 O\n   0.8406618101151133    0.3438506153772586    0.4086603751597842 O\n   0.8883131521185189    0.7851172976858900    0.7579429541088157 O\n   0.1762016561212837    0.6251340564565118    0.3781813064568116 O\n   0.8305132497119843    0.8531739301099422    0.2152419390173285 O\n   0.2878588640551628    0.8604346078292016    0.9107084302367914 O\n
-3,Li Li Li Fe Re W O O O O O O O O 0 12 ooo 0 7 o-- 0 8 oo- 0 10 o-o 0 8 ooo 0 13 oo- 0 10 ooo 0 9 ooo 1 9 o-o 1 9 +o- 1 8 ooo 1 7 o+o 1 12 -oo 1 11 ooo 1 10 ooo 1 12 ooo 2 6 ooo 2 10 ooo 2 12 o-o 2 10 ooo 2 11 +oo 2 5 -+o 2 7 -oo 2 6 o+o 3 8 oo- 3 10 ooo 3 12 ooo 3 8 ooo 3 9 -oo 3 12 o+o 3 7 ooo 3 6 +oo 4 10 ooo 4 6 ooo 4 10 ooo 4 10 --- 4 10 oo- 4 8 o-o 5 13 ooo 5 12 ooo 5 6 ooo 5 6 ooo 5 7 -oo 5 12 ooo,-1.0532166491880584,Li3 Fe1 Re1 W1 O8\n1.0\n   5.6869496535416104    0.0000000000000000    0.0000000000000000\n   0.7702911788999860    6.9396057427842379    0.0000000000000000\n   2.4426971396916186    1.7099092211695985    7.2317413502800800\nLi Fe Re W O\n3 1 1 1 8\ndirect\n   0.8145405688229357    0.0222515797271095    0.0241574779326588 Li\n   0.0684250783873336    0.6820171887835644    0.8759822281673788 Li\n   0.2170869698114772    0.4187461165342447    0.3263404225658492 Li\n   0.4113136211654568    0.0906453375184019    0.8816619309689491 Fe\n   0.3993223763879493    0.7725009784603522    0.0502942592349149 Re\n   0.1953615003096990    0.9256940974299801    0.4176802181058346 W\n   0.1294313646579656    0.9166539620744920    0.9680246720040646 O\n   0.2039436722386295    0.7581440285227663    0.6316537484136695 O\n   0.3881970798226324    0.6628965146970077    0.2944328394323542 O\n   0.1664174128396654    0.1624814371157370    0.4835654852903187 O\n   0.9150274654732909    0.8885238356296139    0.3748366558880364 O\n   0.3096351173988949    0.5483706554657737    0.0159794873525141 O\n   0.4360095844374230    0.0235748310199642    0.1504051631104599 O\n   0.6809849298541355    0.8639449272229928    0.8659696060890637 O\n
-3,Ba Ba La La Co Co O O O O O O O 0 11 ooo 0 10 o-o 0 7 o-- 0 7 -oo 0 9 --o 0 9 o-o 0 9 o-o 0 10 -+o 0 6 -oo 0 6 oo- 0 7 o-o 1 6 ooo 1 6 -oo 1 7 oo- 1 7 o-o 1 9 ooo 1 8 -oo 1 11 ooo 1 7 +oo 1 6 +-o 1 10 o+o 2 12 ooo 2 8 ooo 2 8 +oo 2 8 ooo 2 6 o+o 2 12 +oo 2 11 +oo 2 9 oo+ 3 7 ooo 3 9 +-o 3 10 ooo 3 12 oo+ 3 9 o-o 3 12 ooo 3 8 o+o 3 10 o+- 4 9 ooo 4 11 +oo 4 10 ooo 4 8 oo+ 4 9 +-+ 4 6 oo- 5 9 ooo 5 11 +o- 5 9 +oo 5 10 ooo 5 8 oo-,-2.0477164736868994,Ba2 La2 Co2 O7\n1.0\n   3.7872192075751605    0.0000000000000000    0.0000000000000000\n   0.2368125714256878    7.7930270024641386    0.0000000000000000\n   0.6301789367717612    3.5144525344877175    8.5080568029752186\nBa La Co O\n2 2 2 7\ndirect\n   0.9870746900604700    0.0089881084688748    0.9424247331626037 Ba\n   0.4720391234176645    0.2349940065164854    0.2471017144051020 Ba\n   0.3984240122390887    0.5368436606237024    0.8405888954003082 La\n   0.9031519271485501    0.3908961820229342    0.5463526596024287 La\n   0.3339677322848338    0.7567271940002505    0.3595620839035057 Co\n   0.8733854896255061    0.8988711591099335    0.6060644656252027 Co\n   0.4266680124817749    0.9385623568495521    0.1708096584827070 O\n   0.0693021018214162    0.6830488961197594    0.5728536207801370 O\n   0.9311148831719726    0.1392652551295683    0.4649352558989076 O\n   0.6364507925583166    0.8294676967634887    0.8038686089154707 O\n   0.9170424457182376    0.3957999036323903    0.0028812409617800 O\n   0.4442360166672537    0.5031745271938880    0.3821063672120263 O\n   0.4493572368983587    0.2925102576800753    0.7519303803099250 O\n
-3,La La La Ti Co Co O O O O O O O O 0 8 +oo 0 8 o+o 0 12 +oo 0 12 +oo 0 9 ooo 0 12 ooo 0 7 ooo 0 8 o+o 0 9 ooo 0 6 +oo 1 11 ooo 1 10 ooo 1 13 ooo 1 7 ooo 1 7 o-o 1 10 o+o 1 10 ooo 1 11 +oo 1 9 ooo 1 9 oo+ 2 10 ooo 2 12 -oo 2 9 ooo 2 11 oo- 2 13 ooo 2 9 -oo 2 12 -o- 2 11 --- 2 11 ooo 3 13 oo+ 3 9 ooo 3 8 +oo 3 9 ooo 3 7 oo+ 3 7 ooo 3 13 ooo 3 6 -oo 3 6 o-- 4 6 -oo 4 7 o-o 4 12 -oo 4 8 -oo 4 9 ooo 4 9 oo- 4 8 -oo 5 12 +o- 5 6 -oo 5 8 ooo 5 9 ooo 5 8 oo+ 5 12 ooo 5 10 +oo,-2.3619861257635795,La3 Ti1 Co2 O8\n1.0\n   3.9001037491162638    0.0000000000000000    0.0000000000000000\n  -0.0152538853691430    6.5411834229212777    0.0000000000000000\n  -0.5964060744997330   -0.4655971041349652    9.0692389035960250\nLa Ti Co O\n3 1 2 8\ndirect\n   0.3960009629495647    0.7077808040717103    0.2162948463743077 La\n   0.3415171756406994    0.3988150186631580    0.8991367119610835 La\n   0.9075791513317922    0.2444331223436671    0.2700676709279273 La\n   0.8532910875111857    0.8154285082209785    0.9346207645952100 Ti\n   0.7624438041353816    0.1225961177982840    0.6523536808872132 Co\n   0.8380517050275068    0.5585205123529174    0.5614977114437816 Co\n   0.8795933779553073    0.9198242544275360    0.1391757459962366 O\n   0.3950947620963408    0.3418073211946154    0.1646244928503682 O\n   0.6289590561430568    0.2630811190374744    0.5000641227637358 O\n   0.8547418646839628    0.0986519289381929    0.8493464474798770 O\n   0.9279329306816830    0.6153263019539585    0.3701594952026545 O\n   0.8725410210966431    0.5404074520293336    0.0348036499339899 O\n   0.8387218483145389    0.6025738373725171    0.7603211173186881 O\n   0.3565652472426793    0.7753627025793770    0.9455434025624526 O\n
-3,Sr Sr Li Li Li Li Li Mn Br Br Br O O O O O O 0 15 ooo 0 10 -oo 0 11 ooo 1 11 --o 1 13 o-o 1 15 ooo 1 10 o-o 2 11 ooo 2 15 ooo 2 11 oo- 2 11 ooo 2 15 +o+ 3 13 oo+ 3 10 oo+ 3 14 ooo 3 15 +oo 3 11 oo+ 3 15 o-o 4 9 ooo 4 8 ooo 4 10 oo+ 4 15 ++o 4 14 oo+ 4 14 -o- 5 15 ooo 5 13 ooo 5 8 o+o 5 10 ++o 5 11 o+o 5 14 -oo 6 13 o-- 6 13 o-o 6 13 -o- 6 14 --o 6 10 o-- 6 14 -o- 6 14 ooo 7 11 o-o 7 12 oo- 7 11 ooo 7 14 -oo 7 12 ooo 7 15 ooo 7 8 o-+ 7 12 oo+ 8 13 ooo 8 16 oo- 8 14 ooo 8 11 ooo 8 11 ooo 8 16 -oo,-0.9827510790360755,Sr2 Li5 Mn1 Br3 O6\n1.0\n   6.5091984799798119    0.0000000000000000    0.0000000000000000\n   2.0529276708304427    6.6466926099563306    0.0000000000000000\n   1.3061037809905753    0.2841730184291386   13.1730526923239566\nSr Li Mn Br O\n2 5 1 3 6\ndirect\n   0.8488727457263465    0.0477052407395107    0.1728568589706914 Sr\n   0.6456352344824665    0.6670330566469931    0.0825927969814838 Sr\n   0.6332535164721071    0.1342515328216187    0.6899181947396946 Li\n   0.4307256554160835    0.7322928076065781    0.8647722442036090 Li\n   0.2488457917846472    0.5587511606999520    0.1972440356786159 Li\n   0.0722630975021282    0.1436670595410252    0.7389380465958970 Li\n   0.7337525525956543    0.3831646365164678    0.9559925923736052 Li\n   0.0960935417975737    0.4821506586260308    0.0592766085375356 Mn\n   0.0430481439304680    0.8234749208721500    0.6926737867095714 Br\n   0.0200321220309728    0.5296314890877725    0.8762872036248481 Br\n   0.3749724323278549    0.9916326357432687    0.2112568905842154 Br\n   0.4393432853512126    0.2202481512037293    0.8019004131483762 O\n   0.9691025192408119    0.7180718886821776    0.1941969360627951 O\n   0.8879514594140708    0.3130692442915350    0.0527831261160276 O\n   0.0103425855805550    0.0036441325428909    0.5737067748332982 O\n   0.3432039686713624    0.5820334462719304    0.0647445719115904 O\n   0.7249750133726507    0.5296644966851342    0.8236910594820639 O\n
-3,Tb Tb Tb Tb S S S S 0 5 ooo 0 4 ++o 0 4 oo+ 0 6 ooo 0 6 -oo 0 3 o+o 0 3 -oo 1 7 +o+ 1 7 ooo 1 6 oo+ 1 6 o-o 2 5 ooo 3 4 ooo 3 7 o-o 3 4 ooo,-2.007869713541667,Tb4 S4\n1.0\n   5.5491875560735826    0.0000000000000000    0.0000000000000000\n  -0.0143449273429930    5.5510519095164810    0.0000000000000000\n  -2.7538397336390874   -2.7673795197870898    5.5494724185306872\nTb S\n4 4\ndirect\n   0.4330290864081842    0.1624569568944157    0.5186107291329395 Tb\n   0.6802184903348457    0.9133570729791822    0.0199616295512753 Tb\n   0.1758459610615126    0.4174520722568450    0.0203386662507645 Tb\n   0.9275696995524537    0.6687099944970172    0.5188768276600731 Tb\n   0.4276360538558357    0.6634949808441586    0.5203993561223283 S\n   0.9341717207976573    0.1694038051065607    0.5198447289241145 S\n   0.6751221450994230    0.4111104442799454    0.0180798734832153 S\n   0.1796765748010371    0.9207614981777230    0.0193153737212353 S\n
-3,Cs Cs Cs Be Be Be Be Be N N N O O O O O O O O O 0 17 ooo 0 12 o-- 0 19 -oo 0 12 o-- 0 16 ooo 0 9 o-o 0 19 --o 1 8 ooo 1 19 o-o 1 13 o-o 1 16 -oo 1 13 ooo 1 8 ooo 1 10 ooo 2 18 ooo 2 13 -oo 2 14 +o- 2 13 -oo 2 15 o-o 2 18 ooo 2 15 -oo 3 14 ooo 3 13 o+- 3 16 o+o 3 14 -oo 3 19 ooo 3 11 oo+ 3 19 oo+ 4 16 ooo 4 18 ooo 4 17 ooo 4 10 o+o 4 12 oo+ 4 17 ooo 5 16 oo+ 5 11 ooo 5 9 ooo 5 11 ooo 5 16 ooo 5 19 oo+ 6 10 ooo 6 16 ooo 6 13 ooo 6 16 oo- 6 8 o-o 6 9 o+o 6 10 ooo 7 16 ooo 7 15 +oo 7 9 ooo 7 11 o+o 7 18 oo+ 7 17 ooo 7 18 o-o,-1.580133810526922,Cs3 Be5 N3 O9\n1.0\n   1.7119034140261495    0.0000000000000000    0.0000000000000000\n  -0.5176834137812076    3.1567538242335966    0.0000000000000000\n  -0.3020608466870156   -0.4437233965270676    3.4165808766427577\nCs Be N O\n3 5 3 9\ndirect\n   0.9484483696712315    0.9731815060329762    0.0176958691932598 Cs\n   0.7206737848073234    0.9857909471667300    0.5037446624562419 Cs\n   0.7290983537746601    0.5189984470832631    0.3506844548442496 Cs\n   0.2614597058980005    0.9819216977331693    0.5956346309526820 Be\n   0.9072235724350260    0.6635772379674434    0.5834337402052613 Be\n   0.8649972370601384    0.8100686118426542    0.8301724420926616 Be\n   0.4951159924420112    0.8601222254317924    0.1983168317049016 Be\n   0.0906381382069890    0.3099409797648091    0.5371631827823796 Be\n   0.4840276308894316    0.9917185493927554    0.3802051588278148 N\n   0.4563127342476386    0.9299541512760267    0.4497045139931169 N\n   0.3595066430785687    0.8756865351146730    0.3239688912723660 N\n   0.5947125968020529    0.8913732870138186    0.3059042834568034 O\n   0.8182819858828827    0.7097129850010295    0.2139915953168147 O\n   0.4428827241757808    0.5642306371959732    0.7385203935525103 O\n   0.1291840017006535    0.7893956542459004    0.9449134444841255 O\n   0.2995197338365918    0.6242374585088879    0.2591388477180435 O\n   0.2404425932937098    0.6643859284079138    0.4782238711357214 O\n   0.4972146033706991    0.7762585036788149    0.2739165850225512 O\n   0.2885269193555171    0.4394277780093163    0.1292702301224880 O\n   0.4043786433842699    0.6873055593297415    0.0201264149124849 O\n
