Unnamed: 0,material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number
31970,mp-976707,-0.6867215793750008,5.045400000000001,H4CN2O,0.0233994912499992,"['C', 'H', 'N', 'O']","# generated using pymatgen
data_H4CN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.20575900
_cell_length_b   6.20575900
_cell_length_c   4.59601900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   H4CN2O
_chemical_formula_sum   'H8 C2 N4 O2'
_cell_volume   176.99933186
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  0.26940700  0.76940700  0.53168300  1
  H  H1  1  0.73059300  0.23059300  0.53168300  1
  H  H2  1  0.36885300  0.86885300  0.19607000  1
  H  H3  1  0.63114700  0.13114700  0.19607000  1
  H  H4  1  0.23059300  0.26940700  0.46831700  1
  H  H5  1  0.76940700  0.73059300  0.46831700  1
  H  H6  1  0.13114700  0.36885300  0.80393000  1
  H  H7  1  0.86885300  0.63114700  0.80393000  1
  C  C8  1  0.00000000  0.50000000  0.42571400  1
  C  C9  1  0.50000000  0.00000000  0.57428600  1
  N  N10  1  0.36804700  0.86804700  0.41813700  1
  N  N11  1  0.63195300  0.13195300  0.41813700  1
  N  N12  1  0.13195300  0.36804700  0.58186300  1
  N  N13  1  0.86804700  0.63195300  0.58186300  1
  O  O14  1  0.00000000  0.50000000  0.15128000  1
  O  O15  1  0.50000000  0.00000000  0.84872000  1
",113
9354,mp-561500,-3.0933626672413794,0.0,Cs2NaVF6,0.0,"['Cs', 'F', 'Na', 'V']","# generated using pymatgen
data_Cs2NaVF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.06308821
_cell_length_b   11.06308839
_cell_length_c   11.06308824
_cell_angle_alpha   33.48535604
_cell_angle_beta   33.48535692
_cell_angle_gamma   33.48535471
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2NaVF6
_chemical_formula_sum   'Cs4 Na2 V2 F12'
_cell_volume   367.08295659
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.71761700  0.71761700  0.71761700  1
  Cs  Cs1  1  0.28238300  0.28238300  0.28238300  1
  Cs  Cs2  1  0.12800000  0.12800000  0.12800000  1
  Cs  Cs3  1  0.87200000  0.87200000  0.87200000  1
  Na  Na4  1  0.59707000  0.59707000  0.59707000  1
  Na  Na5  1  0.40293000  0.40293000  0.40293000  1
  V  V6  1  0.00000000  0.00000000  0.00000000  1
  V  V7  1  0.50000000  0.50000000  0.50000000  1
  F  F8  1  0.18495100  0.73864800  0.18495100  1
  F  F9  1  0.60432800  0.60432800  0.17556300  1
  F  F10  1  0.26135200  0.81504900  0.81504900  1
  F  F11  1  0.17556300  0.60432800  0.60432800  1
  F  F12  1  0.81504900  0.26135200  0.81504900  1
  F  F13  1  0.60432800  0.17556300  0.60432800  1
  F  F14  1  0.73864800  0.18495100  0.18495100  1
  F  F15  1  0.18495100  0.18495100  0.73864800  1
  F  F16  1  0.82443700  0.39567200  0.39567200  1
  F  F17  1  0.81504900  0.81504900  0.26135200  1
  F  F18  1  0.39567200  0.39567200  0.82443700  1
  F  F19  1  0.39567200  0.82443700  0.39567200  1
",166
10169,mp-1217715,-0.4472991617499993,0.0,Tb2Ga5Cu3,0.0,"['Cu', 'Ga', 'Tb']","# generated using pymatgen
data_Tb2Ga5Cu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13709300
_cell_length_b   4.13709300
_cell_length_c   10.25968400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2Ga5Cu3
_chemical_formula_sum   'Tb2 Ga5 Cu3'
_cell_volume   175.60001640
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.00000000  0.00000000  0.99269600  1
  Tb  Tb1  1  0.50000000  0.50000000  0.50730400  1
  Ga  Ga2  1  0.50000000  0.50000000  0.11045400  1
  Ga  Ga3  1  0.00000000  0.00000000  0.62801400  1
  Ga  Ga4  1  0.00000000  0.00000000  0.38954600  1
  Ga  Ga5  1  0.50000000  0.50000000  0.87198600  1
  Ga  Ga6  1  0.00000000  0.50000000  0.25000000  1
  Cu  Cu7  1  0.50000000  0.00000000  0.75000000  1
  Cu  Cu8  1  0.50000000  0.00000000  0.25000000  1
  Cu  Cu9  1  0.00000000  0.50000000  0.75000000  1
",115
26743,mp-1222926,-0.6471869590000005,0.0,LaCuSi2Ni,0.0115430689999955,"['Cu', 'La', 'Ni', 'Si']","# generated using pymatgen
data_LaCuSi2Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69932649
_cell_length_b   5.69932649
_cell_length_c   5.69932649
_cell_angle_alpha   137.47114936
_cell_angle_beta   137.47114936
_cell_angle_gamma   61.71393094
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaCuSi2Ni
_chemical_formula_sum   'La1 Cu1 Si2 Ni1'
_cell_volume   83.61332170
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu1  1  0.25000000  0.75000000  0.50000000  1
  Si  Si2  1  0.62626400  0.62626400  0.00000000  1
  Si  Si3  1  0.37373600  0.37373600  0.00000000  1
  Ni  Ni4  1  0.75000000  0.25000000  0.50000000  1
",119
24410,mp-570930,-0.7197885646354167,0.4120999999999997,Bi2Pb2Se5,0.0068128866666627,"['Bi', 'Pb', 'Se']","# generated using pymatgen
data_Bi2Pb2Se5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27783184
_cell_length_b   4.27783184
_cell_length_c   16.87452400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999752
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Bi2Pb2Se5
_chemical_formula_sum   'Bi2 Pb2 Se5'
_cell_volume   267.42967141
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.00000000  0.00000000  0.66582200  1
  Bi  Bi1  1  0.00000000  0.00000000  0.33417800  1
  Pb  Pb2  1  0.33333300  0.66666700  0.11102700  1
  Pb  Pb3  1  0.66666700  0.33333300  0.88897300  1
  Se  Se4  1  0.66666700  0.33333300  0.57667600  1
  Se  Se5  1  0.33333300  0.66666700  0.77899500  1
  Se  Se6  1  0.66666700  0.33333300  0.22100500  1
  Se  Se7  1  0.00000000  0.00000000  0.00000000  1
  Se  Se8  1  0.33333300  0.66666700  0.42332400  1
",164
24975,mp-978100,-0.3602912091666668,0.0,Pr2InAg,0.0072329424999999,"['Pr', 'In', 'Ag']","# generated using pymatgen
data_Pr2InAg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.46604573
_cell_length_b   5.46604573
_cell_length_c   5.46604573
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr2InAg
_chemical_formula_sum   'Pr2 In1 Ag1'
_cell_volume   115.47947048
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.25000000  0.25000000  0.25000000  1
  Pr  Pr1  1  0.75000000  0.75000000  0.75000000  1
  In  In2  1  0.50000000  0.50000000  0.50000000  1
  Ag  Ag3  1  0.00000000  0.00000000  0.00000000  1
",225
23961,mp-8743,-0.7388100012500001,0.0,HoCoSi2,0.0057850562500023,"['Co', 'Ho', 'Si']","# generated using pymatgen
data_HoCoSi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.31412213
_cell_length_b   8.31412213
_cell_length_c   3.95588600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   152.19114405
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoCoSi2
_chemical_formula_sum   'Ho2 Co2 Si4'
_cell_volume   127.57041322
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.10748700  0.89251300  0.25000000  1
  Ho  Ho1  1  0.89251300  0.10748700  0.75000000  1
  Co  Co2  1  0.32104300  0.67895700  0.25000000  1
  Co  Co3  1  0.67895700  0.32104300  0.75000000  1
  Si  Si4  1  0.24987800  0.75012200  0.75000000  1
  Si  Si5  1  0.75012200  0.24987800  0.25000000  1
  Si  Si6  1  0.54236300  0.45763700  0.75000000  1
  Si  Si7  1  0.45763700  0.54236300  0.25000000  1
",63
1441,mp-800,-0.6522547150000003,0.0,TmB2,0.0,"['Tm', 'B']","# generated using pymatgen
data_TmB2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.26363901
_cell_length_b   3.26363901
_cell_length_c   3.76587700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99997983
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmB2
_chemical_formula_sum   'Tm1 B2'
_cell_volume   34.73770166
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.00000000  0.00000000  0.00000000  1
  B  B1  1  0.33333300  0.66666700  0.50000000  1
  B  B2  1  0.66666700  0.33333300  0.50000000  1
",191
5442,mp-8121,-0.6179454833333325,0.0,SmCuSi,0.0,"['Cu', 'Si', 'Sm']","# generated using pymatgen
data_SmCuSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19102155
_cell_length_b   4.19102155
_cell_length_c   7.74720200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999289
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCuSi
_chemical_formula_sum   'Sm2 Cu2 Si2'
_cell_volume   117.84613148
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.00000000  0.00000000  0.50000000  1
  Sm  Sm1  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu2  1  0.33333300  0.66666700  0.25000000  1
  Cu  Cu3  1  0.66666700  0.33333300  0.75000000  1
  Si  Si4  1  0.66666700  0.33333300  0.25000000  1
  Si  Si5  1  0.33333300  0.66666700  0.75000000  1
",194
22000,mp-1001024,-2.1734326572619045,1.7768000000000002,Y2MgS4,0.0030228814285724,"['Mg', 'S', 'Y']","# generated using pymatgen
data_Y2MgS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.90955079
_cell_length_b   7.90955079
_cell_length_c   7.90955079
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2MgS4
_chemical_formula_sum   'Y4 Mg2 S8'
_cell_volume   349.89719401
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.62500000  0.12500000  0.62500000  1
  Y  Y1  1  0.62500000  0.62500000  0.12500000  1
  Y  Y2  1  0.12500000  0.62500000  0.62500000  1
  Y  Y3  1  0.62500000  0.62500000  0.62500000  1
  Mg  Mg4  1  0.00000000  0.00000000  0.00000000  1
  Mg  Mg5  1  0.25000000  0.25000000  0.25000000  1
  S  S6  1  0.37958500  0.37958500  0.37958500  1
  S  S7  1  0.86124400  0.37958500  0.37958500  1
  S  S8  1  0.37958500  0.86124400  0.37958500  1
  S  S9  1  0.37958500  0.37958500  0.86124400  1
  S  S10  1  0.87041500  0.87041500  0.38875600  1
  S  S11  1  0.87041500  0.38875600  0.87041500  1
  S  S12  1  0.38875600  0.87041500  0.87041500  1
  S  S13  1  0.87041500  0.87041500  0.87041500  1
",227
14837,mp-3879,-3.393286649444444,0.8529000000000001,Ba2CuF6,0.0,"['Ba', 'Cu', 'F']","# generated using pymatgen
data_Ba2CuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.54215266
_cell_length_b   8.54215266
_cell_length_c   6.06865500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   139.33453152
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2CuF6
_chemical_formula_sum   'Ba4 Cu2 F12'
_cell_volume   288.55974922
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.34889000  0.65111000  0.50000000  1
  Ba  Ba1  1  0.15111000  0.84889000  0.00000000  1
  Ba  Ba2  1  0.65111000  0.34889000  0.50000000  1
  Ba  Ba3  1  0.84889000  0.15111000  0.00000000  1
  Cu  Cu4  1  0.00000000  0.00000000  0.50000000  1
  Cu  Cu5  1  0.50000000  0.50000000  0.00000000  1
  F  F6  1  0.11861100  0.88138900  0.50000000  1
  F  F7  1  0.38138900  0.61861100  0.00000000  1
  F  F8  1  0.88138900  0.11861100  0.50000000  1
  F  F9  1  0.61861100  0.38138900  0.00000000  1
  F  F10  1  0.28890500  0.28890500  0.65717000  1
  F  F11  1  0.21109500  0.21109500  0.15717000  1
  F  F12  1  0.00221400  0.50221400  0.25000000  1
  F  F13  1  0.49778600  0.99778600  0.75000000  1
  F  F14  1  0.99778600  0.49778600  0.75000000  1
  F  F15  1  0.50221400  0.00221400  0.25000000  1
  F  F16  1  0.71109500  0.71109500  0.34283000  1
  F  F17  1  0.78890500  0.78890500  0.84283000  1
",64
5640,mp-1189965,-1.870548614019608,4.7817,TiH8(NF3)2,0.0,"['F', 'H', 'N', 'Ti']","# generated using pymatgen
data_TiH8(NF3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.08084230
_cell_length_b   6.08084230
_cell_length_c   4.80456800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000331
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiH8(NF3)2
_chemical_formula_sum   'Ti1 H8 N2 F6'
_cell_volume   153.85529365
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.00000000  1
  H  H1  1  0.33333300  0.66666700  0.09544500  1
  H  H2  1  0.66666700  0.33333300  0.90455500  1
  H  H3  1  0.24138700  0.48277300  0.38224400  1
  H  H4  1  0.24138700  0.75861300  0.38224400  1
  H  H5  1  0.51722700  0.75861300  0.38224400  1
  H  H6  1  0.75861300  0.51722700  0.61775600  1
  H  H7  1  0.75861300  0.24138700  0.61775600  1
  H  H8  1  0.48277300  0.24138700  0.61775600  1
  N  N9  1  0.33333300  0.66666700  0.30975400  1
  N  N10  1  0.66666700  0.33333300  0.69024600  1
  F  F11  1  0.14811300  0.85188700  0.77574100  1
  F  F12  1  0.70377400  0.85188700  0.77574100  1
  F  F13  1  0.14811300  0.29622600  0.77574100  1
  F  F14  1  0.85188700  0.14811300  0.22425900  1
  F  F15  1  0.29622600  0.14811300  0.22425900  1
  F  F16  1  0.85188700  0.70377400  0.22425900  1
",164
20247,mp-2096,-0.0844391608333333,0.0,YbMg2,5.371249999996941e-05,"['Mg', 'Yb']","# generated using pymatgen
data_YbMg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.24984292
_cell_length_b   6.24984292
_cell_length_c   9.97402000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000970
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbMg2
_chemical_formula_sum   'Yb4 Mg8'
_cell_volume   337.39529951
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.33333300  0.66666700  0.93850200  1
  Yb  Yb1  1  0.66666700  0.33333300  0.43850200  1
  Yb  Yb2  1  0.66666700  0.33333300  0.06149800  1
  Yb  Yb3  1  0.33333300  0.66666700  0.56149800  1
  Mg  Mg4  1  0.83119800  0.66239700  0.75000000  1
  Mg  Mg5  1  0.16880200  0.83119800  0.25000000  1
  Mg  Mg6  1  0.66239700  0.83119800  0.25000000  1
  Mg  Mg7  1  0.33760300  0.16880200  0.75000000  1
  Mg  Mg8  1  0.00000000  0.00000000  0.00000000  1
  Mg  Mg9  1  0.00000000  0.00000000  0.50000000  1
  Mg  Mg10  1  0.16880200  0.33760300  0.25000000  1
  Mg  Mg11  1  0.83119800  0.16880200  0.75000000  1
",194
1563,mp-1103146,-1.0128603472916673,0.0,TmBPt2,0.0,"['B', 'Pt', 'Tm']","# generated using pymatgen
data_TmBPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.31204396
_cell_length_b   5.31204396
_cell_length_c   7.93887400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999946
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmBPt2
_chemical_formula_sum   'Tm3 B3 Pt6'
_cell_volume   194.00497344
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.50000000  0.50000000  0.83333300  1
  Tm  Tm1  1  0.50000000  0.00000000  0.50000000  1
  Tm  Tm2  1  0.00000000  0.50000000  0.16666700  1
  B  B3  1  0.50000000  0.50000000  0.33333300  1
  B  B4  1  0.50000000  0.00000000  0.00000000  1
  B  B5  1  0.00000000  0.50000000  0.66666700  1
  Pt  Pt6  1  0.15160000  0.84840000  0.83333300  1
  Pt  Pt7  1  0.15160000  0.30319900  0.50000000  1
  Pt  Pt8  1  0.69680100  0.84840000  0.16666700  1
  Pt  Pt9  1  0.84840000  0.15160000  0.83333300  1
  Pt  Pt10  1  0.84840000  0.69680100  0.50000000  1
  Pt  Pt11  1  0.30319900  0.15160000  0.16666700  1
",180
3274,mp-21171,-0.2427466938577591,0.0,MnGaCo2,0.0,"['Mn', 'Ga', 'Co']","# generated using pymatgen
data_MnGaCo2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04872938
_cell_length_b   4.04872938
_cell_length_c   4.04872938
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnGaCo2
_chemical_formula_sum   'Mn1 Ga1 Co2'
_cell_volume   46.92899457
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00000000  0.00000000  0.00000000  1
  Ga  Ga1  1  0.50000000  0.50000000  0.50000000  1
  Co  Co2  1  0.25000000  0.25000000  0.25000000  1
  Co  Co3  1  0.75000000  0.75000000  0.75000000  1
",225
40581,mp-1112188,-3.1412482221,3.9294,K2AlInF6,0.0569980303888852,"['Al', 'F', 'In', 'K']","# generated using pymatgen
data_K2AlInF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.27783401
_cell_length_b   6.27783401
_cell_length_c   6.27783401
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2AlInF6
_chemical_formula_sum   'K2 Al1 In1 F6'
_cell_volume   174.95021790
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75000000  0.75000000  0.75000000  1
  K  K1  1  0.25000000  0.25000000  0.25000000  1
  Al  Al2  1  0.00000000  0.00000000  0.00000000  1
  In  In3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.79294000  0.20706000  0.20706000  1
  F  F5  1  0.20706000  0.20706000  0.79294000  1
  F  F6  1  0.20706000  0.79294000  0.79294000  1
  F  F7  1  0.20706000  0.79294000  0.20706000  1
  F  F8  1  0.79294000  0.20706000  0.79294000  1
  F  F9  1  0.79294000  0.79294000  0.20706000  1
",225
30862,mp-568964,-0.7242768144444448,0.0,La3MgBi5,0.0201836264814794,"['Bi', 'La', 'Mg']","# generated using pymatgen
data_La3MgBi5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.86699583
_cell_length_b   9.86699583
_cell_length_c   6.61178100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999887
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La3MgBi5
_chemical_formula_sum   'La6 Mg2 Bi10'
_cell_volume   557.46677198
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.38042000  0.00000000  0.75000000  1
  La  La1  1  0.61958000  0.61958000  0.75000000  1
  La  La2  1  0.00000000  0.38042000  0.75000000  1
  La  La3  1  0.61958000  0.00000000  0.25000000  1
  La  La4  1  0.38042000  0.38042000  0.25000000  1
  La  La5  1  0.00000000  0.61958000  0.25000000  1
  Mg  Mg6  1  0.00000000  0.00000000  0.00000000  1
  Mg  Mg7  1  0.00000000  0.00000000  0.50000000  1
  Bi  Bi8  1  0.26572500  0.00000000  0.25000000  1
  Bi  Bi9  1  0.66666700  0.33333300  0.00000000  1
  Bi  Bi10  1  0.73427500  0.73427500  0.25000000  1
  Bi  Bi11  1  0.00000000  0.73427500  0.75000000  1
  Bi  Bi12  1  0.00000000  0.26572500  0.25000000  1
  Bi  Bi13  1  0.33333300  0.66666700  0.50000000  1
  Bi  Bi14  1  0.66666700  0.33333300  0.50000000  1
  Bi  Bi15  1  0.73427500  0.00000000  0.75000000  1
  Bi  Bi16  1  0.26572500  0.26572500  0.75000000  1
  Bi  Bi17  1  0.33333300  0.66666700  0.00000000  1
",193
21037,mp-1101862,-0.4387774192863987,6.6407,NaBH4,0.0013866250000003,"['B', 'H', 'Na']","# generated using pymatgen
data_NaBH4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32688400
_cell_length_b   4.32688400
_cell_length_c   5.88888900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaBH4
_chemical_formula_sum   'Na2 B2 H8'
_cell_volume   110.25133907
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.50000000  0.50000000  0.50000000  1
  Na  Na1  1  0.00000000  0.00000000  0.00000000  1
  B  B2  1  0.50000000  0.50000000  0.00000000  1
  B  B3  1  0.00000000  0.00000000  0.50000000  1
  H  H4  1  0.27187800  0.53859200  0.87933100  1
  H  H5  1  0.77187800  0.96140800  0.62066900  1
  H  H6  1  0.72812200  0.46140800  0.87933100  1
  H  H7  1  0.22812200  0.03859200  0.62066900  1
  H  H8  1  0.53859200  0.72812200  0.12066900  1
  H  H9  1  0.96140800  0.22812200  0.37933100  1
  H  H10  1  0.46140800  0.27187800  0.12066900  1
  H  H11  1  0.03859200  0.77187800  0.37933100  1
",114
