eform_target,SLICES,eform_m3gnet,poscar
-3,K K O O O O O O O O 0 7 oo- 0 6 ooo 0 9 o-o 0 4 ooo 0 4 ooo 1 9 +oo 1 7 o-o 1 6 ++o 1 7 oo+ 1 6 -oo 1 7 o-o 1 8 oo+ 2 9 o-- 2 4 ooo 2 4 ooo 2 9 ooo 2 9 ooo 3 6 ooo 3 7 ooo 3 9 oo+ 3 7 o+o 4 5 --- 4 5 +oo,-0.4302985807958983,K2 O8\n1.0\n   3.9991719724106529    0.0000000000000000    0.0000000000000000\n   0.6756925860604924    5.4324218492555945    0.0000000000000000\n   1.3942955207792211    1.6042972728007459    8.8997871033051901\nK O\n2 8\ndirect\n   0.8712903416571969    0.2574352172236550    0.0338465094467120 K\n   0.1483112770924787    0.4491672178975269    0.5108845008253753 K\n   0.6353012091575145    0.8415316591808032    0.3764440504439694 O\n   0.5425453059981737    0.8056077205571537    0.0214641378592474 O\n   0.3560944886713826    0.4408517789533175    0.8054155783603416 O\n   0.2648651802277646    0.7152875631422005    0.1049724597177228 O\n   0.7401288572720760    0.0891883481667891    0.4075536843218805 O\n   0.3170172516175426    0.4860667664857241    0.1882149432090214 O\n   0.5001844566295175    0.9266360044603819    0.5286513202235725 O\n   0.5953584546948907    0.2964286871585446    0.7436734266954506 O\n
-3,Sr Sr Br Mo Au O O O O O O O 0 7 o-o 0 10 --o 0 9 ooo 0 7 +oo 0 8 ooo 0 8 o+o 1 3 oo- 1 6 oo+ 1 6 ooo 1 7 oo- 1 8 ooo 1 8 ooo 1 8 oo- 1 9 oo- 2 8 ooo 2 5 -oo 2 3 +-o 2 5 oo+ 2 11 ooo 3 9 oo- 3 7 ++o 3 6 o-- 3 6 --o 3 4 ooo 3 6 --o 3 11 ooo 3 9 -oo,-1.1453635592675784,Sr2 Mo1 Au1 Br1 O7\n1.0\n   5.1675678576341868    0.0000000000000000    0.0000000000000000\n  -1.8392965091188591    6.7642858494255185    0.0000000000000000\n  -0.9970437022120795   -2.0829930423713376    7.4142200505460245\nSr Mo Au Br O\n2 1 1 1 7\ndirect\n   0.9980010695585464    0.5253620103268855    0.8504075422357101 Sr\n   0.7406028520056539    0.7220732720314036    0.2649562579557233 Sr\n   0.5930802696619559    0.8109389533095164    0.7493724534101789 Mo\n   0.4672987876013921    0.3662949780594936    0.4730344781844849 Au\n   0.3397360787629591    0.0163965434264986    0.2881386091500284 Br\n   0.3367423003474612    0.5156467658112603    0.6790585076480310 O\n   0.2144031988636333    0.6709459618096374    0.1777038617559574 O\n   0.7470493705009152    0.7785130117973924    0.9579645568461319 O\n   0.3040370690907294    0.8875029692370706    0.7815653615892796 O\n   0.7620736983035159    0.6397967604472998    0.5607072655441254 O\n   0.7908777856378234    0.0234644445415819    0.6274280300228562 O\n   0.8205918956572302    0.1179339527112321    0.8109317855131114 O\n
-3,Os Cr Nb Br O O O O O O O O 0 9 ooo 0 10 ooo 0 9 oo+ 0 8 ooo 0 7 ooo 0 7 -oo 1 5 -oo 1 7 ooo 1 6 -oo 1 6 o-o 1 8 ooo 1 7 +oo 1 5 ooo 1 5 --o 1 8 +oo 2 9 ooo 2 8 -oo 2 11 ooo 2 7 ooo 3 8 o-- 3 8 --o 3 9 ooo 3 6 --- 3 9 +oo 3 11 ooo 3 9 ooo 4 9 ooo 4 10 --o 4 8 ooo,-0.8535004431212799,Nb1 Cr1 Os1 Br1 O8\n1.0\n  -5.3410303880851355    0.0000000000000000    0.0000000000000000\n   2.0179348317440398    7.6703517514247306    0.0000000000000000\n  -0.2628061600426655   -3.6148529290964975   -7.1088115462090311\nNb Cr Os Br O\n1 1 1 1 8\ndirect\n   0.3079549775167199    0.9290006462956923    0.0821403106082590 Nb\n   0.7704628351979047    0.1176372917503470    0.7874306063327331 Cr\n   0.9235915276660321    0.1204785027200718    0.1180259555460935 Os\n   0.8651608564414602    0.3201099671409446    0.4469260148990108 Br\n   0.2985693490273937    0.1953553297216424    0.1730078938107976 O\n   0.2952664228372390    0.2542450753938073    0.7202943838221680 O\n   0.5077354094134038    0.2384858533324905    0.7672458487634592 O\n   0.6102746702536548    0.9715797763386348    0.9213888461253585 O\n   0.9668991419920399    0.2953458767964714    0.0202983376984638 O\n   0.8505328683391364    0.9672840865169701    0.5926677153548819 O\n   0.4131606476932261    0.8983360660474826    0.2690287000489728 O\n   0.9225884363914070    0.8710081528604541    0.0887829932577108 O\n
-3,Al Er Cl Cl Al Si Cl Cl S Cl S S 0 9 ooo 0 11 -oo 0 7 ooo 1 7 +oo 1 9 +oo 1 6 oo- 1 7 ooo 2 7 ooo 2 7 ooo 2 8 -oo 2 8 o-o 2 8 ooo 3 9 ooo 3 9 ooo 3 9 -oo 3 7 ooo 3 9 ooo 4 8 ooo 4 9 ooo 4 6 -o- 4 6 ooo 5 6 ooo 5 7 oo- 5 10 ooo 5 8 ooo 5 7 o+o,-1.5839489115080727,Er1 Al2 Si1 S3 Cl5\n1.0\n  -7.5951345092155220    0.0000000000000000    0.0000000000000000\n  -0.3647368196037160   -8.1306878326056307    0.0000000000000000\n   1.5735005921243996    3.3658581656798123    7.9512232253837043\nEr Al Si S Cl\n1 2 1 3 5\ndirect\n   0.4003693239462356    0.7621035445712854    0.9725789170400153 Er\n   0.8151488164299550    0.9174417368650259    0.9485964369540261 Al\n   0.5571576940191068    0.9206556226509197    0.6707523160045894 Al\n   0.4621065456976673    0.3568702978852132    0.8682013550201916 Si\n   0.5111666133937589    0.5390986330131128    0.1116801393572399 S\n   0.8293371466226449    0.0509209689037798    0.7749220688728357 S\n   0.6292112639910213    0.6822177596127237    0.7576590662448767 S\n   0.6491807797832314    0.0410824303423960    0.1467085255102762 Cl\n   0.2235113298759548    0.4459647249313790    0.7339554478315711 Cl\n   0.0665964845123110    0.8470846788815940    0.0744955604369192 Cl\n   0.3048916452639991    0.9662384006867077    0.7851888671337529 Cl\n   0.4501172451566176    0.9417666116762393    0.4363217740913258 Cl\n
-3,Na Tc Fe F Eu O O O O O O O O O O O O O O O 0 8 o-o 0 13 ooo 0 6 -oo 0 12 o-- 0 12 ooo 0 13 o-o 0 15 o-o 1 15 +oo 1 11 ooo 1 18 ooo 1 8 ooo 1 13 ooo 1 15 +oo 1 16 +oo 1 9 oo- 1 10 --- 2 11 -oo 2 9 -oo 2 18 ooo 2 13 o-o 2 19 o-o 2 15 ooo 2 9 ooo 3 11 ooo 3 10 o-o 3 12 -oo 3 9 ooo 3 10 oo- 3 8 -oo 3 4 ooo 3 8 oo- 3 14 -oo 4 12 --- 4 11 oo- 4 15 +oo 4 19 +o- 4 15 ooo 5 15 ooo 5 8 ooo 5 16 oo+ 5 14 ooo 6 12 ooo 6 16 -o- 6 13 ooo 6 14 +oo 6 17 ooo 7 15 ooo 7 11 ooo 7 8 -oo 7 11 -oo 7 15 oo- 7 12 +oo 7 11 oo- 7 10 ooo 7 7 +oo,-2.060234781079031,Na1 Eu1 Fe1 Tc1 O15 F1\n1.0\n   1.6944146106221092    0.0000000000000000    0.0000000000000000\n   0.0450436679545275    1.8176709405828118    0.0000000000000000\n   0.7395412408695230    0.5350655955261276    5.2385986773782953\nNa Eu Fe Tc O F\n1 1 1 1 15 1\ndirect\n   0.8696090195718640    0.8825292187591565    0.9457949559853512 Na\n   0.4695837737349175    0.3625383487306859    0.8721714832327588 Eu\n   0.3415348325722221    0.5552359169917410    0.1722521351254330 Fe\n   0.1884276994051190    0.8992261285962271    0.9413222805408594 Tc\n   0.6385701864291026    0.0228932842205579    0.0612646493210569 O\n   0.8476261486352554    0.3579205531832147    0.6276698091542297 O\n   0.1248091355178655    0.5242913254630743    0.0806344519981197 O\n   0.5003858737467427    0.8054465599821587    0.3995006594102271 O\n   0.3237593434337158    0.0426093109268468    0.2284890781768969 O\n   0.9924316965983535    0.9902333278903629    0.6029864628096835 O\n   0.1854038434757647    0.0450101136962191    0.5063624205229951 O\n   0.2332880390848654    0.7856691654956989    0.5527556752567671 O\n   0.8954547753891159    0.2846290469577113    0.2390799733358897 O\n   0.8089591090355909    0.5113894405784365    0.1193193242824292 O\n   0.0142350657886777    0.5745323129623360    0.5676902557759762 O\n   0.6122646280592620    0.6302399511572411    0.2727660661267872 O\n   0.4537672971744990    0.9658382589311633    0.2908084881228334 O\n   0.9088659717936267    0.0465517998156020    0.5704086450897761 O\n   0.0939623544118333    0.7972063885341212    0.7689479968739448 O\n   0.0626107546561586    0.4878870701210204    0.2982575410522319 F\n
-3,Mo Na Mn Na V O O O O S 0 9 o+- 0 8 ooo 0 9 +oo 0 8 ooo 0 9 o+o 0 9 ooo 1 8 o-o 1 4 ++o 1 9 o-o 1 5 oo+ 1 5 -oo 1 7 oo- 1 7 ooo 1 7 o-o 2 4 ooo 2 4 +oo 2 5 ooo 2 8 -o- 2 6 o-o 3 4 ooo 3 3 +oo 3 4 ooo 3 7 +oo 3 7 ooo,-0.7043070285878908,Na2 Mn1 V1 Mo1 S1 O4\n1.0\n   5.6127616621087242    0.0000000000000000    0.0000000000000000\n  -2.5589658986820445   -5.3385300357511474    0.0000000000000000\n  -2.6466499645151336    1.1555301035367860   -5.3747376159585798\nNa Mn V Mo S O\n2 1 1 1 1 4\ndirect\n   0.1292870592105992    0.5481725376138322    0.6098647031625686 Na\n   0.5863116613787656    0.2350929545486410    0.9328852255107305 Na\n   0.3023289781159887    0.0735459320438526    0.3064005057757442 Mn\n   0.4661281620740642    0.6620632172366262    0.1966859341949219 V\n   0.8143292160340190    0.7945205241517940    0.7481488027271325 Mo\n   0.0807604299010602    0.2368114728991462    0.9563428536829480 S\n   0.5884179458281701    0.4712554320178469    0.4529902571995592 O\n   0.6837222489064989    0.6928918613890660    0.0441381105369778 O\n   0.2251210435279682    0.8133262217559004    0.9763570942890604 O\n   0.4617822152467694    0.8448578662105648    0.4802255229874681 O\n
-3,Dy Y Bi F F F F F F F 0 8 oo+ 0 8 ooo 0 9 ooo 0 6 -+o 0 8 -oo 0 7 o-o 0 4 oo+ 1 4 ooo 1 5 oo- 1 5 -o+ 1 5 o-- 1 7 ooo 1 7 oo- 1 7 --o 2 5 --o 2 9 ooo 2 9 oo+ 2 7 -o+ 3 4 ooo 3 4 --o 3 8 oo+ 3 8 --o,-3.6786993044410736,Dy1 Y1 Bi1 F7\n1.0\n   5.7639649576441228    0.0000000000000000    0.0000000000000000\n   2.0460092164196624    5.7408847050144223    0.0000000000000000\n   0.8038102256621792    0.1218892838484168    7.0184964041163918\nDy Y Bi F\n1 1 1 7\ndirect\n   0.9954749275324666    0.1300302832782093    0.1022136634589313 Dy\n   0.6994471389179584    0.6988992490593853    0.2891074480557628 Y\n   0.4853317167077131    0.1366561113950541    0.6929729292545677 Bi\n   0.6603404284233301    0.4378213725989329    0.0976325633187763 F\n   0.7368885618586286    0.0544165374624336    0.3390764774523332 F\n   0.6396127005332928    0.7400604549490563    0.5996511230590142 F\n   0.0166889511956552    0.3686973528082148    0.3133512043121056 F\n   0.1352074364399095    0.3326632005534123    0.8732290125981252 F\n   0.3445568984183024    0.9248888902481001    0.2043419960504692 F\n   0.9363067060518027    0.8002949668649321    0.0540629694452112 F\n
-3,Sr Lu Sc B Na B Cr F F F F 0 7 ooo 0 7 -oo 0 8 oo+ 0 1 ooo 0 1 o-o 0 7 --- 0 4 ooo 0 4 ooo 0 7 oo+ 0 9 ++o 0 6 -o- 1 8 ooo 1 4 ooo 1 9 ooo 1 7 --o 1 7 ooo 1 8 -oo 1 9 o-o 1 9 o+o 2 5 oo+ 2 7 ooo 2 6 +oo 2 5 ooo 2 9 +oo 2 6 oo+ 2 10 oo- 3 6 -o- 3 6 ooo 3 4 ooo 3 9 ooo 3 7 -oo,-1.7451727802954176,Na1 Sr1 Lu1 Sc1 Cr1 B2 F4\n1.0\n  -5.6679089858538312    0.0000000000000000    0.0000000000000000\n   2.6893421580739960    6.4459367492497339    0.0000000000000000\n  -0.3159673900884024   -1.8515616125023395   -7.8127709719734728\nNa Sr Lu Sc Cr B F\n1 1 1 1 1 2 4\ndirect\n   0.7841211455850818    0.2884427554757126    0.3026363990486276 Na\n   0.4558764568760428    0.6417742899350480    0.3674576053421486 Sr\n   0.8807754923229081    0.1001506599764911    0.8998243813285381 Lu\n   0.1720890539607296    0.1239748506332047    0.4378996997312257 Sc\n   0.4337470447521214    0.1857311573875130    0.9786910932927297 Cr\n   0.2104928743126151    0.1863424866547907    0.1665735916717824 B\n   0.2753425190095014    0.3674888469600796    0.0583641814089739 B\n   0.1784195212471069    0.8283720699512962    0.3926488491489808 F\n   0.5338657019355989    0.3657644095107191    0.4981912255890543 F\n   0.1049873337846533    0.4040731380512201    0.5007734686058218 F\n   0.7843540351560796    0.9791854218417126    0.3894026140065142 F\n
-3,La Sr Br Ca Ba Sm S S S S S 0 8 ooo 0 8 ooo 0 8 ooo 0 8 ooo 0 6 oo- 0 6 o-o 0 5 oo+ 1 4 oo+ 1 6 --o 1 6 ooo 1 6 ooo 1 6 ooo 1 5 o-o 1 7 ooo 1 7 ooo 1 7 +o+ 2 7 oo- 2 7 -o- 2 8 ooo 2 8 ooo 2 8 ooo 2 7 ooo 3 10 ooo 3 8 ooo 3 8 -oo 3 7 o++ 3 9 +-o 4 5 oo- 4 7 oo- 5 7 ooo 5 7 ooo 5 9 ooo 5 6 +o+ 5 7 ooo,-1.873532174925427,Ba1 Sr1 Ca1 La1 Sm1 S5 Br1\n1.0\n   4.3491857648158643    0.0000000000000000    0.0000000000000000\n  -0.0648080158264077    6.6073306592223569    0.0000000000000000\n  -1.0125270550637484   -0.5797831810612349   18.1402252029680611\nBa Sr Ca La Sm S Br\n1 1 1 1 1 5 1\ndirect\n   0.3550871163267293    0.0607533520705649    0.1776534814008159 Ba\n   0.8919245959169632    0.4160106711470936    0.7535494008746200 Sr\n   0.4134539441106745    0.1827081372645624    0.3856485864370270 Ca\n   0.9253372867493644    0.5565176941225949    0.5361019731746056 La\n   0.8180565264547921    0.6544993232367020    0.3315564815833015 Sm\n   0.3024112089466536    0.6441847955315874    0.2372967129114225 S\n   0.4038010884619103    0.5033944521697318    0.6421244269147039 S\n   0.8727164792414918    0.2710151523189367    0.2736979260651448 S\n   0.3814439741066895    0.5481421429131387    0.4382463358400199 S\n   0.9161186761332925    0.9509384991527932    0.4460270630713454 S\n   0.4231223429544316    0.4279962707369933    0.8600418195528502 Br\n
-3,Mo Sc Ti P Si Rh Te O O O O O O O 0 4 ooo 0 8 oo- 0 12 o+o 0 8 +oo 0 9 ooo 0 9 ++o 0 5 oo+ 0 5 oo+ 0 7 +oo 0 9 --o 1 9 -oo 1 5 ooo 1 5 o-o 1 11 -oo 1 11 ooo 1 9 ooo 1 8 o+o 1 11 ooo 1 9 ooo 1 4 ooo 2 8 -oo 2 11 o-o 2 8 o-o 2 13 ooo 2 10 --o 2 7 ooo 2 8 o++ 2 8 ooo 3 10 ooo 3 9 --- 3 10 +oo 3 8 oo- 3 10 ooo 4 8 oo+ 4 12 --o 4 8 oo- 4 8 ooo 4 8 oo- 4 6 -oo 4 6 ooo 5 6 ooo 5 7 ooo 5 8 o+o 5 9 ooo,-1.5939621595784164,Sc1 Ti1 Si1 Te1 Mo1 P1 Rh1 O7\n1.0\n   5.7275685046338936    0.0000000000000000    0.0000000000000000\n  -1.3460320529864485    5.7388448728807919    0.0000000000000000\n  -2.1317699891060076   -2.1093734132640733    7.9021421132784315\nSc Ti Si Te Mo P Rh O\n1 1 1 1 1 1 1 7\ndirect\n   0.9374331574762578    0.3953567320122988    0.7611172426685099 Sc\n   0.4337955361089222    0.5348842385194943    0.6794477554568408 Ti\n   0.9381483788240438    0.3208410658256359    0.3340160187363830 Si\n   0.4579265522544407    0.4420056313975271    0.2791101470357681 Te\n   0.7172996127946447    0.7444591386447204    0.0271838773522193 Mo\n   0.5148258369738734    0.0868705338551365    0.7974765842775202 P\n   0.8834460972810170    0.6997582243119751    0.3006164076619307 Rh\n   0.0508094328148484    0.3524839266565274    0.5405759616439416 O\n   0.4073179843235651    0.8339001081736566    0.6531946920604488 O\n   0.7863151652621100    0.6663335128524784    0.7911384967139230 O\n   0.8141304649439420    0.1427515778416195    0.8790838485756431 O\n   0.5309321340998145    0.2339740679636944    0.6452028477240430 O\n   0.3300781601605536    0.5419583800038392    0.8673679891397896 O\n   0.8437426614728207    0.0295053952646846    0.2490129247520263 O\n
-3,Hf Na Br Cs F F F F F F F F F F F 0 7 ooo 0 6 oo- 0 8 -oo 0 8 --o 0 8 o-o 0 6 -oo 0 7 o-- 0 6 -oo 0 7 oo- 0 9 o-o 0 9 ooo 1 13 ooo 1 8 ooo 1 6 ooo 1 6 ooo 1 9 +oo 1 9 ooo 1 9 +oo 1 8 ooo 2 8 oo+ 2 7 ooo 2 10 oo- 2 13 oo- 2 8 ooo 2 8 +oo 3 8 ooo 3 9 ooo 3 9 ooo 3 10 o-o 3 8 -oo 3 11 -oo 3 11 ooo 4 10 oo+ 4 14 +o+ 4 11 ooo 4 12 -oo 4 8 ooo 5 9 --o 5 10 ooo 5 10 ooo 5 8 o+o 5 11 +oo 5 6 ooo 5 12 ooo,-2.789146685634386,Cs1 Na1 Hf1 Br1 F11\n1.0\n   5.5683058212788286    0.0000000000000000    0.0000000000000000\n  -0.2617507180919915    6.2555343785494264    0.0000000000000000\n  -2.7274839419241093   -0.2021467691323806    9.6523279138793807\nCs Na Hf Br F\n1 1 1 1 11\ndirect\n   0.2453371359282594    0.5375517243000918    0.8268575064953702 Cs\n   0.4316903287404383    0.1141461969896809    0.2080176318690055 Na\n   0.8699751520079801    0.0263161722664353    0.9502032294380329 Hf\n   0.9293518116573491    0.7250127472408852    0.3042069908742822 Br\n   0.7700855732934853    0.9867054216525557    0.1311932467249499 F\n   0.9750932532918328    0.6249444910190989    0.4905359557620536 F\n   0.7339340434003530    0.4710584864963954    0.2631948103203832 F\n   0.0734724740746657    0.2845060334779079    0.0448803869573269 F\n   0.2116958540192014    0.5816169187238202    0.3199628446560459 F\n   0.9472926669119180    0.1158067336014817    0.7771675849175220 F\n   0.5316030975554664    0.1381437772095713    0.8896953451578489 F\n   0.7509803354775084    0.7434761355591705    0.8593361735867125 F\n   0.6413115933053808    0.8316684141716097    0.3368844893036007 F\n   0.1739230726442687    0.8672393723675960    0.0452124167621490 F\n   0.1623908654568531    0.9550281123781617    0.3640867489978097 F\n
-3,Sc Mn Cs F V O O O O O O O O O O O O O O O 0 18 ooo 0 15 ooo 0 15 +oo 0 10 ooo 0 13 ooo 0 12 --- 0 12 ooo 1 10 oo+ 1 13 o+o 1 13 -oo 1 14 ooo 1 8 o-o 1 19 ooo 1 9 +oo 1 9 oo- 1 15 -oo 2 12 ooo 2 11 ooo 2 9 -o- 2 10 o-o 2 13 o-o 2 15 ooo 2 14 ooo 3 10 ooo 3 16 ooo 3 12 ooo 3 11 ooo 3 17 o+o 4 15 ooo 4 19 ooo 4 8 oo+ 4 19 oo- 4 11 ooo 5 8 ooo 5 15 o-o 5 16 ooo 5 17 -+o 5 14 oo- 5 11 -oo 5 12 ooo 6 12 ooo 6 9 oo+ 6 19 ooo 6 17 ooo 6 18 ooo 6 15 +oo 7 16 ooo 7 18 oo+ 7 14 oo+ 7 11 oo+ 7 8 o-o 8 9 --o,-2.133146054532157,Cs1 Sc1 Mn1 V1 O15 F1\n1.0\n   1.0686785066568238    0.0000000000000000    0.0000000000000000\n  -0.2880124457607713    3.8467527563364117    0.0000000000000000\n  -0.0188862362095725   -0.8231466467427343    7.5534677944553472\nCs Sc Mn V O F\n1 1 1 1 15 1\ndirect\n   0.1501997357340102    0.3324817910990348    0.0832935456268558 Cs\n   0.1224312111894304    0.8936642561950409    0.1946722544272922 Sc\n   0.1532574564024927    0.3590028723153927    0.4230281118401049 Mn\n   0.5071174040867596    0.3431681285107365    0.9943525940051032 V\n   0.1416756074878737    0.5408091141503577    0.2520171083961671 O\n   0.6974098366268335    0.4274922397002992    0.8201627732241255 O\n   0.4403707943543959    0.7827552059681149    0.3236822380331951 O\n   0.4339610972320566    0.9906625316713824    0.1679181969958917 O\n   0.8041432560322173    0.1057344969878038    0.0630376366817380 O\n   0.2043554665039392    0.7054346803995000    0.3208672229129008 O\n   0.8968657167835407    0.6584623046006765    0.1180913369901904 O\n   0.3579503348800768    0.4956600621531124    0.6880820577141959 O\n   0.4445186442148830    0.1961209471830881    0.7478114671456413 O\n   0.8455473028609526    0.4295864617185599    0.6031670046262736 O\n   0.8533476519002595    0.3464378629760843    0.1087866564755022 O\n   0.1435359034548421    0.2825241245775149    0.1015816690582152 O\n   0.5990411642392010    0.2778025819217721    0.0050320142087221 O\n   0.8508884553712428    0.6495975183191736    0.9663658157902185 O\n   0.7420326723523735    0.3598873065453345    0.1390345109388909 O\n   0.8304479837161143    0.2831387951945458    0.6603236075571126 F\n
-3,Mn Li Ti Lu V O O O O O O F 0 7 ooo 0 8 ooo 0 7 o+o 0 7 oo+ 0 8 +oo 0 8 ooo 0 5 oo+ 0 4 -oo 0 9 oo- 0 7 -oo 1 9 o-o 1 7 o+o 1 4 ooo 1 11 ooo 1 5 -oo 1 9 o+o 1 6 oo+ 1 4 o-- 1 7 oo- 2 7 ooo 2 8 oo- 2 6 o-o 2 10 -oo 2 7 ooo 2 9 ooo 2 11 ooo 2 9 ooo 3 4 -+o 3 5 ooo 3 10 -oo 3 9 +o- 3 7 o-- 3 5 oo+ 4 8 oo-,-2.353384975052509,Li1 Lu1 Ti1 Mn1 V1 O6 F1\n1.0\n   3.9003771950778736    0.0000000000000000    0.0000000000000000\n   1.9054995311740610    5.5323839407215845    0.0000000000000000\n   1.8429962018992847    0.1256833103106821    8.7107387449803113\nLi Lu Ti Mn V O F\n1 1 1 1 1 6 1\ndirect\n   0.2602916158839218    0.2830968633185925    0.1650652705709197 Li\n   0.4346361640558303    0.7346974269088666    0.3647295217966965 Lu\n   0.0563731063146372    0.3528388987920878    0.5159482522018148 Ti\n   0.9689791831732052    0.0353798138788179    0.9194016356666799 Mn\n   0.4043306825665397    0.4086869104420164    0.7786177098181593 V\n   0.9205941797815621    0.6851134694865210    0.4648074875627080 O\n   0.2471036593555530    0.7072487118514631    0.8147604030514493 O\n   0.9839941103048053    0.3091328686080099    0.7319953536931261 O\n   0.5328545088819066    0.4130755796251432    0.5336290785991120 O\n   0.2346918376584658    0.1097464086941261    0.3763604264082312 O\n   0.3821260754663753    0.1935442162417140    0.9556528767084922 O\n   0.2813383787490813    0.5827779774338261    0.1840486797418452 F\n
-3,Ba Tb Hf Bi Bi O O O O O 0 4 ooo 0 4 o-o 0 5 ooo 0 3 +oo 0 3 --o 0 6 --o 0 6 o-- 0 5 +oo 0 7 o-o 0 6 o+o 0 6 ooo 1 5 -oo 1 5 o+o 1 6 ooo 1 5 ooo 1 5 -o- 1 6 ooo 1 8 -oo 1 6 -oo 1 7 ooo 1 5 --o 1 8 o-+ 1 9 -oo 1 7 o-o 1 9 --o 1 5 ooo 2 8 ooo 2 7 +o- 2 8 --- 2 4 ooo 3 6 o-- 3 7 ooo 3 7 o-o 3 9 +oo 3 9 -oo 3 5 oo+,-1.607012468352864,Ba1 Tb1 Hf1 Bi2 O5\n1.0\n   3.7002515918304955    0.0000000000000000    0.0000000000000000\n   1.7433717217927869    3.5541479356467804    0.0000000000000000\n   0.8673054061004374    0.5060765503536182   16.8677453932931378\nBa Tb Hf Bi O\n1 1 1 2 5\ndirect\n   0.0962951918183619    0.9338559328575172    0.0458917496601621 Ba\n   0.0693087828668947    0.2358612197575027    0.8034379633726920 Tb\n   0.4166980046561337    0.6285602271129864    0.6535273996036419 Hf\n   0.7235479743224469    0.5609153846279318    0.2404068437239370 Bi\n   0.1271216756607821    0.2855103357005175    0.4625711765895975 Bi\n   0.4073961966062776    0.6115283695839504    0.7764521831149922 O\n   0.7411986195821646    0.0732789238413484    0.4036833571335468 O\n   0.0642651396178827    0.9140159156955034    0.2166142614986513 O\n   0.3821694888856035    0.7579025253241136    0.5419856702327747 O\n   0.7563981006523981    0.5595139248511223    0.1090207431431091 O\n
-3,La Rb Mg Co Zn 0 3 -oo 0 3 ooo 0 4 o+o 0 4 -oo 0 4 ooo 0 4 oo+ 0 2 -oo 0 2 -oo 1 2 -oo 1 2 +oo 1 2 -o- 1 2 ooo 1 3 o-o 1 3 ooo,0.22677156424902342,Rb1 La1 Mg1 Zn1 Co1\n1.0\n   3.5625650041304131    0.0000000000000000    0.0000000000000000\n  -1.6942067217481016   -6.5818688827550833    0.0000000000000000\n  -1.1934447531503452    0.0971218475282687   -8.8816324983141985\nRb La Mg Zn Co\n1 1 1 1 1\ndirect\n   0.0418578136502749    0.0121300240762470    0.3740079012197267 Rb\n   0.2488040346598613    0.9862410277029438    0.8815481479293785 La\n   0.9499368251534702    0.4449597836282432    0.8038269926860112 Mg\n   0.5319899950259013    0.7083365866161656    0.6626474125223392 Zn\n   0.7310266183225200    0.0758039218708518    0.7003906230290239 Co\n
-3,Li Rb V Ga O O O O O 0 4 oo+ 0 7 -oo 0 8 ooo 1 6 ooo 1 8 ooo 1 6 ooo 1 3 ooo 2 6 o+o 2 5 oo+ 2 5 ooo 2 7 ooo 2 6 ooo 3 7 -o+ 3 7 oo+ 3 6 -oo 3 5 +o- 3 5 o-o,-1.7061345540310329,Rb1 Li1 V1 Ga1 O5\n1.0\n   3.4996310571816269    0.0000000000000000    0.0000000000000000\n   0.0121276160703245    6.2658725473727053    0.0000000000000000\n   0.0262513210250776    1.1519737723725509    6.9465468472114971\nRb Li V Ga O\n1 1 1 1 5\ndirect\n   0.9371008673909729    0.4056937888830761    0.4958467167876669 Rb\n   0.9291837492201614    0.0551818369106785    0.0481666915087497 Li\n   0.4287788131968221    0.8805138962229621    0.7805975953333024 V\n   0.4368900836583708    0.3928357718783286    0.9811219467820529 Ga\n   0.9348318486187974    0.3767968896119240    0.0944037138590721 O\n   0.9319572586209403    0.8473834798108422    0.8640277705133821 O\n   0.4490785974799318    0.5898870629726118    0.7509304668448213 O\n   0.4254946279853963    0.0228058274701366    0.5601342201401672 O\n   0.4265034850031237    0.0977075769180940    0.9465525446077647 O\n
